ID,Name,Ingredient 1,Ingredient 1 Quantity,Ingredient 1 Unit,Ingredient 1 Real Weight (g),Ingredient 1 Omittable,Ingredient 1 Exchangeable With,Ingredient 2,Ingredient 2 Quantity,Ingredient 2 Unit,Ingredient 2 Real Weight (g),Ingredient 2 Omittable,Ingredient 2 Exchangeable With,Ingredient 3,Ingredient 3 Quantity,Ingredient 3 Unit,Ingredient 3 Real Weight (g),Ingredient 3 Omittable,Ingredient 3 Exchangeable With,Ingredient 4,Ingredient 4 Quantity,Ingredient 4 Unit,Ingredient 4 Real Weight (g),Ingredient 4 Omittable,Ingredient 4 Exchangeable With,Ingredient 5,Ingredient 5 Quantity,Ingredient 5 Unit,Ingredient 5 Real Weight (g),Ingredient 5 Omittable,Ingredient 5 Exchangeable With,Ingredient 6,Ingredient 6 Quantity,Ingredient 6 Unit,Ingredient 6 Real Weight (g),Ingredient 6 Omittable,Ingredient 6 Exchangeable With,Ingredient 7,Ingredient 7 Quantity,Ingredient 7 Unit,Ingredient 7 Real Weight (g),Ingredient 7 Omittable,Ingredient 7 Exchangeable With,Ingredient 8,Ingredient 8 Quantity,Ingredient 8 Unit,Ingredient 8 Real Weight (g),Ingredient 8 Omittable,Ingredient 8 Exchangeable With,Ingredient 9,Ingredient 9 Quantity,Ingredient 9 Unit,Ingredient 9 Real Weight (g),Ingredient 9 Omittable,Ingredient 9 Exchangeable With,Ingredient 10,Ingredient 10 Quantity,Ingredient 10 Unit,Ingredient 10 Real Weight (g),Ingredient 10 Omittable,Ingredient 10 Exchangeable With,Ingredient 11,Ingredient 11 Quantity,Ingredient 11 Unit,Ingredient 11 Real Weight (g),Ingredient 11 Omittable,Ingredient 11 Exchangeable With,Ingredient 12,Ingredient 12 Quantity,Ingredient 12 Unit,Ingredient 12 Real Weight (g),Ingredient 12 Omittable,Ingredient 12 Exchangeable With,Ingredient 13,Ingredient 13 Quantity,Ingredient 13 Unit,Ingredient 13 Real Weight (g),Ingredient 13 Omittable,Ingredient 13 Exchangeable With,Ingredient 14,Ingredient 14 Quantity,Ingredient 14 Unit,Ingredient 14 Real Weight (g),Ingredient 14 Omittable,Ingredient 14 Exchangeable With,Ingredient 15,Ingredient 15 Quantity,Ingredient 15 Unit,Ingredient 15 Real Weight (g),Ingredient 15 Omittable,Ingredient 15 Exchangeable With,Ingredient 16,Ingredient 16 Quantity,Ingredient 16 Unit,Ingredient 16 Real Weight (g),Ingredient 16 Omittable,Ingredient 16 Exchangeable With,Ingredient 17,Ingredient 17 Quantity,Ingredient 17 Unit,Ingredient 17 Real Weight (g),Ingredient 17 Omittable,Ingredient 17 Exchangeable With,Ingredient 18,Ingredient 18 Quantity,Ingredient 18 Unit,Ingredient 18 Real Weight (g),Ingredient 18 Omittable,Ingredient 18 Exchangeable With,Ingredient 19,Ingredient 19 Quantity,Ingredient 19 Unit,Ingredient 19 Real Weight (g),Ingredient 19 Omittable,Ingredient 19 Exchangeable With,Ingredient 20,Ingredient 20 Quantity,Ingredient 20 Unit,Ingredient 20 Real Weight (g),Ingredient 20 Omittable,Ingredient 20 Exchangeable With,Ingredient 21,Ingredient 21 Quantity,Ingredient 21 Unit,Ingredient 21 Real Weight (g),Ingredient 21 Omittable,Ingredient 21 Exchangeable With,Ingredient 22,Ingredient 22 Quantity,Ingredient 22 Unit,Ingredient 22 Real Weight (g),Ingredient 22 Omittable,Ingredient 22 Exchangeable With,Ingredient 23,Ingredient 23 Quantity,Ingredient 23 Unit,Ingredient 23 Real Weight (g),Ingredient 23 Omittable,Ingredient 23 Exchangeable With,Ingredient 24,Ingredient 24 Quantity,Ingredient 24 Unit,Ingredient 24 Real Weight (g),Ingredient 24 Omittable,Ingredient 24 Exchangeable With,Ingredient 25,Ingredient 25 Quantity,Ingredient 25 Unit,Ingredient 25 Real Weight (g),Ingredient 25 Omittable,Ingredient 25 Exchangeable With,Ingredient 26,Ingredient 26 Quantity,Ingredient 26 Unit,Ingredient 26 Real Weight (g),Ingredient 26 Omittable,Ingredient 26 Exchangeable With,Ingredient 27,Ingredient 27 Quantity,Ingredient 27 Unit,Ingredient 27 Real Weight (g),Ingredient 27 Omittable,Ingredient 27 Exchangeable With,Ingredient 28,Ingredient 28 Quantity,Ingredient 28 Unit,Ingredient 28 Real Weight (g),Ingredient 28 Omittable,Ingredient 28 Exchangeable With,Ingredient 29,Ingredient 29 Quantity,Ingredient 29 Unit,Ingredient 29 Real Weight (g),Ingredient 29 Omittable,Ingredient 29 Exchangeable With,Ingredient 30,Ingredient 30 Quantity,Ingredient 30 Unit,Ingredient 30 Real Weight (g),Ingredient 30 Omittable,Ingredient 30 Exchangeable With,Preparation Instruction,Difficulty,Preparation Time (min),Other time (min),Popularity,Source,Meal Category (1:n)
67,Omelette mit Krabbensalat,Gurke,125,g,125 ,0,0,Radieschen,75,g,75 ,0,0,Weißweinessig,"1,5",EL,15,0,0,Sonnenblumenöl,2,EL,20,0,0,Eier,3,Stück,"174
",0,0,Sahne,1,EL,13,0,0,Butter,1,EL,10,0,0,Dill,"0,5",Bund,8,0,0,Krabben,150,g,150 ,0,0,Jod-Salz,1,Prise,"1
",0,0,Zucker,1,Prise,"1
",0,0,Pfeffer,"1
",Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gurke schälen, Kerne entfernen. Radieschen und Gurke würfeln. Essig, Öl, Salz, Pfeffer und Zucker verquirlen. Gurke und Radieschen mit Dressing mischen, ziehen lassen. Eier und Sahne mit Stabmixer in hohem Gefäß verquirlen & mit Salz, Pfeffer würzen. Butter in großer Pfanne erhitzen, Eimasse hineingeben. Deckel auflegen und Eimasse zugedeckt bei geringer Hitze 9 Min. stocken lassen. Dill hacken und mit Krabben zum Dressing geben. Alles abschmecken. 1/2 vom Krabbensalat auf Omelette verteilen. Omelette zusammenklappen und auf Teller geben. Restlichen Krabbensalat daneben anrichten.",1,30,0,74,,"1,2,3"
68,Zucchini-Hackauflauf,Rind Hackfleisch,125,g,125 ,0,0,Zwiebel,"0,25",Stück,23,0,0,Pesto (rosso),50,g,50,0,0,Feta,"0,25",Packung,50,0,0,Zucchini,"0,25 ",Stück,22,0,0,passierte Tomaten,100,g,100,0,0,geriebener Käse,50 ,g,50 ,0,0,Jod-Salz,1,Prise,"1
",0,0,Pfeffer,"1
",Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ofen auf 180°C  vorheizen. Hackfleisch würzen und gewürfelte Zwiebel dazugeben. Hackfleisch anbraten und in Auflaufform geben. Pesto darüber verteilen. Fetakäse zerkleinern und darüber streuen. Zucchini in Scheiben schneiden und in Öl anbraten. Scheiben dann in Auflaufform geben. Dann nach Bedarf die passierten Tomaten rüberträufeln und den geraspelten Käse darüber streuen. 35 Min. bei 180°C in Ofen backen.,1,30,40,84,,"2,3"
69,Hähnchengeschnetzeltes mit Champignons und Tomaten,Hähnchen (Brust),150,g,150 ,0,0,Champignon gegart,100,g,100 ,0,0,Cocktailtomaten,5,Stück,115,0,0,Zwiebel,1,Stück,"92
",0,0,Knoblauchzehe,"0,5",Zehe,"1,5",0,0,Frischkäse,1,EL,12,0,0,Paprikapulver,1,Prise,"0,2",0,0,Kräuter der Provence,1,Prise,"0,2",0,0,Jod-Salz,1,Prise,"1
",0,0,Rapsöl,1,EL,10,0,0,Pfeffer,"1
",Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hähnchen zerkleinern, Zwiebel und Knoblauch schälen und zerkleinern. Zusammen mit Fleisch in Öl braten und mit Paprikapulver würzen. Champignons säubern und mitbraten. Frischkäse dazugeben und unterrühren. Cocktailtomaten darin garen und zum Schluss mit Pfeffer, Salz und Kräutern der Provence abschmecken.",1,15,0,10,,"2,3"
70,Tomaten-Zwiebel-Quiche,Dinkelmehl (Vollkorn),20,g,20,0,0,Dinkelmehl (Vollkorn),20,g,20,0,0,Olivenöl,15,ml,15,0,0,Quark Magerstufe,"41,7",g,"41,7 ",0,0,Meersalz,"0,5",TL,"2,5",0,0,Rosmarin,1,TL,2,0,0,Jod-Salz,1,Prise,1,0,0,getrocknete Tomate (in Öl),60,g,60,0,0,Eier,"0,67",Stück,35,0,0,Zwiebel,"0,33",Stück,31,"0
",0,Knoblauchzehe,"0,5",Zehe,"1,5",0,0,Sahne,"33,3",ml,33,0,0,geriebener Käse,"33,3",g,"33,3 ",0,0,Pfeffer,"1
",Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aus Quark, Olivenöl, Mehl, Rosmarin und Salz den Teig kneten, eine Springform damit auskleiden und Teig 15 Min. bei 200°C in Ofen backen. Zwiebeln & Knoblauch fein hacken. Tomaten abtropfen und würfeln. Alles mischen und auf vorgebackenen Boden verteilen. Eier, Sahne und Käse, Rosmarin verquirlen, pfeffern, salzen und über die Tomaten-Zwiebelmischung gießen. 25 Min. bei 200°C backen.",1,20,40,49,,"2,3"
71,Hähnchencurry Low Carb,Hähnchen (Brust),150,g,150 ,0,0,Sojasauce,2,EL,20,0,0,Sambal Oelek,3,g,3,0,0,Paprikaschote,1,Stück,77,0,0,Wasser,1,Tasse,150,0,0,Curry,1,TL,2,0,0,Tomatenmark,2,TL,10,0,0,Kaffeesahne,50,ml,75,0,0,,,,,0,0,Jod-Salz,1,Prise,"1
",0,0,Knoblauchzehe,"0,5",Zehe,"1,5",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hähnchen schnetzeln und Sojasauce mit dem Sambal Oelek verrühren. Die geschnetzelte Hähnchenbrust darin mindestens 10 Minuten marinieren. Das Gemüse putzen, evtl. schälen und klein schneiden.
 
 Eine beschichtete Pfanne heiß werden lassen und die Hähnchenbrust mitsamt der Marinade darin unter Rühren anbraten, kein Öl in die Pfanne geben! Das geputzte Gemüse dazugeben und etwas mitdünsten. Das Tomatenmark und das Currypulver dazugeben und mit Wasser ablöschen.
 
 Johannisbrotkernmehl dazugeben und bis zur gewünschten Konsistenz bzw. gewünschtem Biss des Gemüses köcheln lassen. Mit der Kaffeesahne abschmecken und ggf. noch mit Salz und Knoblauchpulver würzen.",1,20,0,107,,"2,3"
72,"Low Carb ""Oopsie"" Burger",Pute Hackfleisch,110,g,110 ,0,0,Zwiebel,"0,5",Stück,46,0,0,Eier,1,Stück,"58
",0,0,Frischkäse,25,g,25 ,0,0,Edamer Fettstufe,1,Scheibe,30,0,0,Tomate rot,"0,5",Stück,48,0,0,Gewürzgurken Sauerkonserve,"0,5",Stück,30,0,0,Barbecuesauce,1,TL,"5
",0,0,Röstzwiebeln,10,g,10,0,0,,,,,,0,,,,,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eiweiß von Eigelb trennen und steif schlagen. Eigelb mit Frischkäse verrühren und dann den Eischnee unter heben. Nun ""Kleckse"" der Masse auf mit Backpapier ausgelegtes Backblech setzen, mit Sesamkörner bestreuen und 18 Min. bei 180°C in Ofen backen. Hackfleisch salzen, pfeffern und mit fein gewürfelter Zwiebel vermengen und daraus runde Hackfleischtaler formen. Diese in Pfanne von beiden Seiten anbraten, mit Scheiblettenkäse belegen und anschmelzen lassen. Danach mit den restlichen Zutaten belegen.",1,25,15,50,,"2,3"
73,Hähnchenfilets mit Käsehaube,Hähnchen (Brust),1,Stück,180,0,0,Sahne,"20,8",ml,26,0,0,Butterkäse,"0,5",Scheibe,15,0,0,Frischkäse,40,g,40,0,0,Parmesan,"8,33",g,"8,33 ",0,0,Olivenöl,1,TL,"3
",0,0,Jod-Salz,1,Prise,"1
",0,0,Rotwein (9% vol.),20,ml,20,0,0,Basilikum,1,Prise,"0,2",,,Pfeffer,"1
",Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Filets waschen, trocknen und in heißem Öl von beiden Seiten anbraten, würzen und herausnehmen, den Bratenansatz mit Schuss Wein und Sahne aufkochen, mit Salz und Pfeffer würzen. Käsescheiben halbieren, Basilikum waschen, Blättchen abzupfen. Sauce und Filets in eine Auflaufform geben. Filets mit Frischkäse bestreichen. Basilikum darauf verteilen und mit Butterkäse belegen, anschließend mit geriebenen Parmesan bestreuen. 20 Min. bei 200°C in vorgeheizten Ofen backen.",1,40,0,22,,"2,3"
74,Fisch-Gemüsepfanne mit Kokosmilch low carb,Fisch gegart,250,g,250 ,0,0,Zucchini,"0,5",Stück,44,0,0,Paprika gelb,"0,5
",Stück,39,0,0,Paprikaschote,"0,5",Stück,39,0,0,Zwiebel,"0,5",Stück,46,0,0,Broccoli,50,g,50 ,0,0,Frühlingszwiebel,1,Stück,45,0,0,Kokosmilch,250,ml,250 ,0,0,Ingwerpulver,1,Prise,"0,2",0,0,Rapsöl,"0,5",EL,5,0,0,Sesamöl,"0,5",EL,5,0,0,Jod-Salz,1,Prise,"1
",0,0,Dill,1,Prise,"0,2",0,0,Pfeffer,"1
",Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TK-Fisch auftauen, abtropfen, trocken tupfen und zerkleinern, salzen, pfeffern und beiseitestellen. Die Ölsorten mischen. Zucchini in dünne Halbmondscheiben schneiden, Zwiebel hacken, Paprikaschoten würfeln, Brokkoli in Röschen teilen und Frühlingszwiebeln - auch das Grün - in Ringe schneiden. Bis auf den Brokkoli alles in Ölmischung anbraten und mit Salz, Pfeffer, Knoblauch und Dill würzen. Wenn Gemüse angebraten ist, Kokosmilch dazu gießen und das Ganze aufkochen lassen. Bei 15 Min. ohne Deckel auf kleiner Flamme köcheln lassen, bis Sauce etwas einreduziert ist. Dann Brokkoli dazugeben und mit Ingwer abschmecken. Nun Fisch dazugeben und alles aufkochen und 5 Min. köcheln lassen, dann ist der Fisch durch.",1,20,15,79,,"2,3"
75,Überbackene Hähnchenfilets mit mediterranem Gemüse (low carb),Hähnchen (Brust),1,Stück,180,0,0,Zucchini,"0,25",Stück,22,0,0,Zwiebel,"0,25",Stück,23,0,0,Paprika gelb,"0,25",Stück,19,0,0,Champignon gegart,40,g,40,0,0,Frühlingszwiebel,"0,5",Stück,23,0,0,passierte Tomaten,"0,25",Packung,"125
",0,0,Kräuterquark,50,g,50,0,0,Tomatenmark,"0,5",EL,"7,5",0,0,Edamer (gerieben),100,g,100,0,0,Jod-Salz,1,Prise,"1
",0,0,Paprikapulver,1,Prise,"0,2",0,0,,,,,0,0,Oregano,1,Prise,"0,2",0,0,Olivenöl,1,TL,3,0,0,Pfeffer,"1
",Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hähnchen salzen, pfeffern und in Öl von beiden Seiten anbraten. Dann nebeneinander in eine mit wenig Öl eingefettete Auflaufform legen, sodass außen herum noch ein bisschen Platz für das Gemüse ist.
 
 Das Gemüse waschen und putzen. Die Zucchini der Länge nach halbieren, die Hälften ebenfalls nochmals teilen und sodann in kleine Fächer schneiden. Die Zwiebel pellen und grob würfeln, die gelbe Paprika in kleine Streifen und die Frühlingszwiebeln in dünne Ringe schneiden. 
 
 Die Champignons putzen und vierteln (nicht waschen, dabei geht zu viel Aroma verloren, abputzen reicht völlig). Das Gemüse und die Pilze rund um die Hähnchenfilets in der Auflaufform verteilen.
 
 Für die Soße passierte oder stückige Tomaten in eine Rührschüssel geben und mit ca. 2 - 3 EL Tomatenmark verrühren. Kräftig mit Salz, Pfeffer, Paprikapulver, Knoblauch und vor allem Oregano würzen, damit die Soße einen mediterranen Geschmack bekommt. Den Kräuterquark unterrühren. 
 
 Die Soße über das Fleisch und das Gemüse gießen, bis alles gut bedeckt ist. Evtl. mit dem Käse bestreuen und bei 200°C (Ober-/Unterhitze, Umluft: 180°C) ca. 30 Minuten überbacken. Bei Umluft kann man den Käse von Anfang an dazugeben, er wird auch bei der Backzeit nicht zu dunkel. Bei Ober-/Unterhitze den Käse lieber kurz vor Ende der Garzeit drüberstreuen.
 
 Wichtig ist, dass die Filets am Anfang nicht zu stark durchgebraten werden, sondern wirklich nur kurz von beiden Seiten. So sind sie hinterher gut durch, dabei aber noch schön saftig.",1,15,45,49,,"2,3"
76,Auberginenauflauf ohne Kohlenhydrate,Aubergine,"0,5",Stück,42,0,0,Knoblauchzehe,"0,5",Zehe,"1,5",0,0,stückige Tomaten,"0,5",Glas,200,0,0,geriebener Käse,75,g,75 ,0,0,Jod-Salz,"0,5",Prise,"0,5",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Backofen auf 180°C vorheizen. Aubergine in Scheiben schneiden, auf ein mit Backpapier belegtes Backblech legen und salzen. Dann 8 Min. in Ofen backen, bis Auberginenscheiben leicht weich sind. Nun Auberginenscheiben wie normalerweise Lasagneplatten in Auflaufform legen und abwechselnd erst Auberginenlage (den klein gehackten Knoblauch drauflegen) und Tomatensoße aus dem Glas schichten. Käse draufstreuen und 30 Min. in Ofen backen.",1,15,40,45,,"2,3"
77,Hackfleischpfanne mit Mangold und Feta - Käse,Rind Hackfleisch,150,g,150 ,0,0,Mangold,"0,5",Stück,50,0,0,Tomate rot,"1,5",Stück,144,0,0,Feta,"0,5",Packung,75,0,0,Gemüsebrühe,50,ml,50 ,0,0,Rotwein (9% vol.),50,ml,50 ,0,0,Zwiebel,"0,5",Stück,46,0,0,Olivenöl,1,TL,3,0,0,,0,,0,0,0,Jod-Salz,1,Prise,"1
",0,0,Pfeffer,"1
",Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zwiebel fein hacken. Blätter von Mangold von Stielen entfernen und Blätter klein hacken. Stiele in kleine Rauten schneiden, Zwiebel würfeln und Tomaten klein hacken. Alles beiseitestellen. Öl in Pfanne erhitzen und Zwiebel glasig anschwitzen. Hackfleisch in Pfanne bröseln und anbraten. Nun Mangoldstiele hinzugeben und anbraten. Alles mit Gemüsebrühe und Rotwein ablöschen. Das Ganze 18 Min. mit geschlossenem Deckel bei mittlerer Hitze  schmoren. Nun Mangoldblätter und Tomaten hinzugeben und 5 Min. garen. Alles mit Salz, Pfeffer und ital. Kräutern nach Geschmack würzen. Dann Feta-Käse über Hackfleischpfanne bröseln. 2 Min. erwärmen und gut umrühren.",1,15,0,121,,"1,2,3"
78,Paprikasuppe mit Curry-Hähnchenbrust,Paprika rot,"2
",Stück,154,0,0,Suppengrün,"0,25",Bund,5,0,0,Wasser,"0,38",l,380,0,0,Jod-Salz,1,Prise,"1
",0,0,Hähnchen (Brust),150,g,150,0,0,Zwiebel,"0,25",Stück,23,0,0,Jod-Salz,1,Prise,"1
",0,0,Curry,1,Prise,"0,2",0,0,"Kräuter (TK, italienisch)","0,5",EL,2,0,0,Olivenöl,"0,5",EL,5,0,0,Pfeffer,"1
",Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ofen auf 230°C vorheizen. Paprika vierteln, entkernen & mit Schnittseite nach unten auf mit Backpapier ausgelegtes Backblech legen. Paprika 15 Min. im Ofen lassen. Zeitgleich Suppengemüse schälen & klein schneiden. Wasser in großen Topf zum Kochen bringen und salzen. Suppengemüse hinzugeben und bis es weich ist kochen. Paprika aus Ofen holen und abkühlen lassen. Zeitgleich Gemüsezwiebel schälen & zerteilen. Pfanne mit Öl einstreichen, Zwiebel hinzugeben und glasig dünsten und zu dem Suppengemüse geben. Fleisch waschen, trocken tupfen und in kleine Würfel schneiden. In Pfanne Fleisch anbraten und mit Salz, Pfeffer und Curry würzen. Nun von Paprika Haut abziehen & Paprika mit TK-Kräuter in Suppentopf geben und pürieren. Fleisch in Suppe geben und mit Salz, Pfeffer und Curry abschmecken.",1,40,0,56,,"1,2,3"
79,figurfreundliche Puten - Gemüse - Pfanne,Pute (Brust),270,g,270 ,0,0,Sambal Oelek,"0,5",TL,3,0,0,Sojasauce,1,TL,5,0,0,Möhre (Karotte),100,g,100,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putenbrust in zerkleinern, mit Sambal Oelek und Sojasauce marinieren. Zeitgleich das Gemüse Streifen schneiden. Nun das Fleisch kräftig anbraten und das Gemüse nach und nach hinzufügen (je nach Garzeit).",1,30,0,87,,"2,3"
80,Mit Spinat gefüllte Mini-Spitzpaprika,Spitzpaprika,4,Stück,40,0,0,Eier,1,Stück,"58
",0,0,Knoblauchzehe,"0,5",Zehe,"1,5",0,0,Zwiebel,"0,5",Stück,46,0,0,Blattspinat,125,g,125 ,0,0,Sahne,25,ml,"32,5",0,0,Frischkäse,2,EL,24,0,0,Olivenöl,1,EL,10,0,0,Jod-Salz,1,Prise,"1
",0,0,Muskatnuss,Muskat,Prise,"0,2",0,0,Pfeffer,"1
",Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Die Zwiebel und den Knoblauch zerhacken und in einer Pfanne mit Öl anbraten. Wenn die Zwiebel glasig sind, herausnehmen und zur Seite stellen. Nun in Pfanne die verrührten Eier zu Rührei braten. Zeitgleich den Spinat blanchieren, abtropfen lassen und ausdrücken. Sahne und Frischkäse zu fertigem geben und mit Zwiebeln und Spinat verrühren. Mit Salz, Pfeffer und Muskat würzen. Jetzt Deckel der Paprika abschneiden und entkernen. Spinat-Eiermasse in die Paprika füllen. Für 13 Min. bei 180° in einer Auflaufform im Ofen backen.",1,30,15,210,,"3,4"
81,Hackfleischpizza ohne Teig,Zwiebel,"0,5",Stück,46,0,0,Knoblauchzehe,"0,5",Zehe,"1,5",0,0,Paprikaschote,"0,5",Stück,38,0,0,Oliven grün,25,g,25 ,0,0,Porree,3,Stück,120,0,0,Rind Hackfleisch gegart,"0,25",kg,250,0,0,Eier,"0,33 Ei(er)",Stück,19,0,0,Senf,"0,33",TL,2,0,0,Tomatenmark,"0,5",TL,"2,5",0,0,Jod-Salz,1,Prise,"1
",0,0,Pfeffer,1,Prise,"0,2",0,0,"Paprikapulver, edelsüß",1,Prise,"0,2",0,0,Tomate rot,"62,5",g,"62,5",0,0,Olivenöl,"0,33",EL,"3,3",0,0,Schmand,"12,5",g,"12,5",0,0,Chilisauce,20,g,20,0,0,geriebener Käse,"33,3",g,"33,3 ",0,0,,0,,0,0,0,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Knoblauch, eine Zwiebel und Paprika würfeln. Die Hälfte der Oliven fein hacken. Lauchzwiebeln und die Hälfte in feine Ringe schneiden. Hackfleisch, Eier, gehackte Oliven, Senf, Tomatenmark, Salz, Pfeffer und Paprikapulver verkneten. Klein geschnittenes Gemüse unterheben. Hackmasse 15 Min bei 200°C in gefettete Auflaufform im vorgeheizten Ofen vorbacken. Restliche Zwiebel schälen & würfeln. Tomaten und Oliven in Scheiben, übrige Lauchzwiebeln in Ringe schneiden und Paprikaschoten würfeln. Zwiebel in heißem Öl andünsten, Paprikawürfel zugeben und 4 Min. dünsten, Lauchzwiebel zugeben und noch 1 Min. dünsten. Salzen und pfeffern. Creme fraiche, Sauce und 50 ml Wasser verrühren. Tomatenscheiben auf Hackfleisch geben, Soße darüber verteilen, gedünstetes Gemüse und Olivenscheiben auf der Pizza verteilen, mit Käse bestreuen und 45 Min. backen. Mit Kräutern garniert servieren.",1,30,0,242,,"2,3"
82,Gefüllte Mini-Paprika auf Tomatenbett,Rind Hackfleisch,133,g,133 ,0,0,Zwiebel,"0,33",Stück,31,0,0,Knoblauch gegart,"0,33",Stück,1,0,0,Paprikaschote,4,Stück,"308
",0,0,Tomate rot,"1,33",Stück,128,0,0,Gewürzmischung,1,Prise,"0,2",0,0,Gemüsebrühe,1,TL,"3
",0,0,Jod-Salz,1,Prise,"1
",0,0,Wasser,1,TL,5,0,0,Pfeffer,"1
",Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zwiebel und Knoblauch hacken und in beschichteter, vorgeheizter Pfanne mit einem Schluck Wasser anbraten, sobald es ansetzen will, wieder etwas Wasser angießen. Nun Hackfleisch dazugeben und langsam auf starker Hitze anbraten. Ofen auf 200° vorheizen. Zeitgleich Paprikadeckel abschneiden und Kerngehäuse herausschneiden. Tomaten  in Scheiben schneiden und in Auflaufform schichten. Hackfleischmasse mit Salz, Pfeffer und italienischem Gewürz abschmecken. Mit Gemüsebrühe zu einer Masse rühren und dann in ausgehöhlte Paprika füllen. Paprika auf Tomaten stellen und noch etwas Gemüsebrühe auf die Tomaten geben. Für 15 Min. in den Ofen geben - einfach auf die Farbe achten.",1,35,15,274,,"2,3"
