ID,Name,Ingredient 1,Ingredient 1 Quantity,Ingredient 1 Unit,Ingredient 1 Real Weight (g),Ingredient 1 Omittable,Ingredient 1 Exchangeable With,Ingredient 2,Ingredient 2 Quantity,Ingredient 2 Unit,Ingredient 2 Real Weight (g),Ingredient 2 Omittable,Ingredient 2 Exchangeable With,Ingredient 3,Ingredient 3 Quantity,Ingredient 3 Unit,Ingredient 3 Real Weight (g),Ingredient 3 Omittable,Ingredient 3 Exchangeable With,Ingredient 4,Ingredient 4 Quantity,Ingredient 4 Unit,Ingredient 4 Real Weight (g),Ingredient 4 Omittable,Ingredient 4 Exchangeable With,Ingredient 5,Ingredient 5 Quantity,Ingredient 5 Unit,Ingredient 5 Real Weight (g),Ingredient 5 Omittable,Ingredient 5 Exchangeable With,Ingredient 6,Ingredient 6 Quantity,Ingredient 6 Unit,Ingredient 6 Real Weight (g),Ingredient 6 Omittable,Ingredient 6 Exchangeable With,Ingredient 7,Ingredient 7 Quantity,Ingredient 7 Unit,Ingredient 7 Real Weight (g),Ingredient 7 Omittable,Ingredient 7 Exchangeable With,Ingredient 8,Ingredient 8 Quantity,Ingredient 8 Unit,Ingredient 8 Real Weight (g),Ingredient 8 Omittable,Ingredient 8 Exchangeable With,Ingredient 9,Ingredient 9 Quantity,Ingredient 9 Unit,Ingredient 9 Real Weight (g),Ingredient 9 Omittable,Ingredient 9 Exchangeable With,Ingredient 10,Ingredient 10 Quantity,Ingredient 10 Unit,Ingredient 10 Real Weight (g),Ingredient 10 Omittable,Ingredient 10 Exchangeable With,Ingredient 11,Ingredient 11 Quantity,Ingredient 11 Unit,Ingredient 11 Real Weight (g),Ingredient 11 Omittable,Ingredient 11 Exchangeable With,Ingredient 12,Ingredient 12 Quantity,Ingredient 12 Unit,Ingredient 12 Real Weight (g),Ingredient 12 Omittable,Ingredient 12 Exchangeable With,Ingredient 13,Ingredient 13 Quantity,Ingredient 13 Unit,Ingredient 13 Real Weight (g),Ingredient 13 Omittable,Ingredient 13 Exchangeable With,Ingredient 14,Ingredient 14 Quantity,Ingredient 14 Unit,Ingredient 14 Real Weight (g),Ingredient 14 Omittable,Ingredient 14 Exchangeable With,Ingredient 15,Ingredient 15 Quantity,Ingredient 15 Unit,Ingredient 15 Real Weight (g),Ingredient 15 Omittable,Ingredient 15 Exchangeable With,Ingredient 16,Ingredient 16 Quantity,Ingredient 16 Unit,Ingredient 16 Real Weight (g),Ingredient 16 Omittable,Ingredient 16 Exchangeable With,Ingredient 17,Ingredient 17 Quantity,Ingredient 17 Unit,Ingredient 17 Real Weight (g),Ingredient 17 Omittable,Ingredient 17 Exchangeable With,Ingredient 18,Ingredient 18 Quantity,Ingredient 18 Unit,Ingredient 18 Real Weight (g),Ingredient 18 Omittable,Ingredient 18 Exchangeable With,Ingredient 19,Ingredient 19 Quantity,Ingredient 19 Unit,Ingredient 19 Real Weight (g),Ingredient 19 Omittable,Ingredient 19 Exchangeable With,Ingredient 20,Ingredient 20 Quantity,Ingredient 20 Unit,Ingredient 20 Real Weight (g),Ingredient 20 Omittable,Ingredient 20 Exchangeable With,Ingredient 21,Ingredient 21 Quantity,Ingredient 21 Unit,Ingredient 21 Real Weight (g),Ingredient 21 Omittable,Ingredient 21 Exchangeable With,Ingredient 22,Ingredient 22 Quantity,Ingredient 22 Unit,Ingredient 22 Real Weight (g),Ingredient 22 Omittable,Ingredient 22 Exchangeable With,Ingredient 23,Ingredient 23 Quantity,Ingredient 23 Unit,Ingredient 23 Real Weight (g),Ingredient 23 Omittable,Ingredient 23 Exchangeable With,Ingredient 24,Ingredient 24 Quantity,Ingredient 24 Unit,Ingredient 24 Real Weight (g),Ingredient 24 Omittable,Ingredient 24 Exchangeable With,Ingredient 25,Ingredient 25 Quantity,Ingredient 25 Unit,Ingredient 25 Real Weight (g),Ingredient 25 Omittable,Ingredient 25 Exchangeable With,Ingredient 26,Ingredient 26 Quantity,Ingredient 26 Unit,Ingredient 26 Real Weight (g),Ingredient 26 Omittable,Ingredient 26 Exchangeable With,Ingredient 27,Ingredient 27 Quantity,Ingredient 27 Unit,Ingredient 27 Real Weight (g),Ingredient 27 Omittable,Ingredient 27 Exchangeable With,Ingredient 28,Ingredient 28 Quantity,Ingredient 28 Unit,Ingredient 28 Real Weight (g),Ingredient 28 Omittable,Ingredient 28 Exchangeable With,Ingredient 29,Ingredient 29 Quantity,Ingredient 29 Unit,Ingredient 29 Real Weight (g),Ingredient 29 Omittable,Ingredient 29 Exchangeable With,Ingredient 30,Ingredient 30 Quantity,Ingredient 30 Unit,Ingredient 30 Real Weight (g),Ingredient 30 Omittable,Ingredient 30 Exchangeable With,Preparation Instruction,Difficulty,Preparation Time (min),Other time (min),Popularity,Source,Meal Category (1:n)
116,"Upfit ""Hähnchen-Zucchiniauflauf""",Hähnchen (Brust),150,g,150,0,0,Zucchini,1,Stück,209,0,0,Zwiebel,1,Stück,92,0,0,Knoblauchzehe,"0,5",Zehe,"1,5",0,0,Crème fraîche (30% Fett),2,EL,30,0,0,Eier,"0,5",Stück,29,0,0,Zitrone,1,Scheibe,10,0,0,Olivenöl,"0,5",EL,5,0,0,Mozzarella,"0,5",Kugel,"62,5",0,0,Basilikum,1,TL,2,0,0,Jod-Salz,1,Prise,1,0,0,Feta,25,g,25,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geflügelfilets in kleine Stücke schneiden und in Öl anbraten. Danach Zucchini zerkleinern und mit der zerkleinerten Zwiebel anbraten. Alles zusammengeben und nochmal alles leicht braten. Knoblauch pressen und mit Salz 5 Min. ziehen lassen. Alles in der Pfanne mit Basilikum, Salz und Pfeffer würzen. Dann den Knoblauch dazugeben. Crème fraîche dazugeben, gut umrühren und bei leichter Hitze braten. Das Ei trennen und das Eigelb hineinrühren (Eiweiß wird nicht benötigt). Bei Bedarf nachwürzen. Alles in Backform geben und mit geriebenem Mozzarella bestreuen. Nun kann es bei 200°C für 12 Min. in den Ofengeben. Fertig.",1,15,30,,,"2,3"
117,Zucchininudeln à la Turk,Zucchini,3,Stück,627,0,,Joghurt,250,g,250,0,0,Tomatenmark,4,EL,60,0,0,Rapsöl,5,EL,50,0,0,Jod-Salz,1,Prise,1,0,0,Knoblauchpulver,1,Prise,"0,2",0,0,Wasser,3,EL,30,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zucchini in feine ""Spaghetti""-Streifen schneiden. Streifen in Pfanne mit dem Wasser auf niedriger Stufe dämpfen. Zeitgleich Öl erhitzen und Tomatenmark vorsichtig darin anbraten. Nun nur noch den Joghurt mit Knoblauch und Salz würzen. Auf dem Teller die Zucchini anrichten, darauf den Joghurt verteilen und zum Schluss noch das Tomatenmark mit Teilen vom Öl darauf geben. Fertig. Lass es Dir schmecken!",1,10,10,,,"2,3"
118,Zucchini-Thunfisch Pizza,Zucchini,125,g,125,0,0,Thunfisch Konserve,"0,5",Dose,93,0,0,Eier,1,Stück,58,0,0,Zwiebel,"0,25",Stück,23,0,0,Knoblauchzehe,"0,5",Zehe,"1,5",0,0,geriebener Käse,35,g,35,0,0,Tomatenmark,1,TL,5,0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer,1,Prise,"0,2",0,0,Oregano,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zucchini grob reiben, salzen und stehen lassen. Den Backofen auf 180°C vorheizen. Die Zwiebel würfeln & die Knoblauchzehen schälen und pressen. Die Zucchini gut ausdrücken, Flüssigkeit abgießen, auch den Thunfisch abtropfen lassen. Alles mit Ei vermengen und gut durchkneten, mit Salz und Pfeffer kräftig würzen. Die breiige Masse auf Backblech mit Backpapier geben und im vorgeheizten Backofen für 12 Min. bei 180° backen. Danach den ""Pizzaboden"" aus dem Ofen nehmen und mit Tomatenmark bestreichen. Mit Salz, Pfeffer und Oregano würzen, mit übrigen Zutaten belegen und mit Käse bestreuen. Dann die Pizza wieder in den Ofen geben und 20 Min. backen. Guten Appetit!",1,25,35,,,"2,3"
119,"Upfit ""Zucchini-Pasta mit Hack""",Rind Hackfleisch gegart,125,g,125,0,0,Zwiebel,"0,25",Stück,23,0,0,Jod-Salz,1,Prise,1,0,0,"Kräuter (TK, italienisch)",1,EL,4,0,0,passierte Tomaten,125,g,125,0,0,Tomatenmark,"0,75",EL,"11,3",0,0,Gemüsebrühe,"0,25",TL,4,0,0,"Paprikapulver, edelsüß",1,Prise,"0,2",0,0,Zucchini,"0,5",Stück,"104,5",0,0,Crème fraîche (30% Fett),50,g,50,0,0,geriebener Käse,50,g,50,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zwiebelwürfeln mit Öl in Pfanne braten. Dann das Hack hinzufügen und ebenfalls braten. Nun das Hack mit Salz & Pfeffer würzen und die italienischen Kräuter hinzufügen. Passierte Tomaten und Tomatenmark in die Pfanne geben, mit Brühe und Paprika würzen & mit Salz & Pfeffer abschmecken. Die Enden der Zucchini Enden abschneiden & mit einem Hobel längs in dünne ""Spaghetti""-Scheiben schneiden. Zucchini, Créme fraîche und Tomaten-Hackfleisch-Soße abwechselnd in eine Auflaufform schichten. Die Zucchinischeiben dünn mit Creme fraîche bestreichen. Die letzte Schicht besteht aus Zucchini und Créme fraîche. Nun den geriebenen Käse darüber streuen. Lasagne bei 200 °C ca. 35 Min. im Ofen garen.",1,20,40,,,"2,3"
120,Feuriges Geflügelchili,Hähnchen (Brust),200,g,200,0,0,Paprika rot,"0,25",Stück,"38,75",0,0,Paprika gelb,"0,25",Stück,"38,75",0,0,Möhre (Karotte),"0,5",Stück,40,0,0,Zwiebel,"0,25",Stück,23,0,0,Knoblauchzehe,"0,25",Zehe,"0,75",0,0,Sellerie,"0,5",Stück,32,0,0,stückige Tomaten,125,g,125,0,0,passierte Tomaten,"0,25",Packung,125,0,0,Chilipulver,"0,25",TL,"0,5",0,0,Paprikapulver,"0,25",TL,"0,5",0,0,Kreuzkümmel,"0,25",TL,"0,5",0,0,Cayennepfeffer,1,Prise,"0,2",0,0,Lorbeerblatt,1,Stück,"0,2",0,0,Hühnerbrühe/- boullion gekörnt,50,ml,50,0,0,Jod-Salz,1,Prise,1,0,0,Rapsöl,1,TL,3,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hackfleisch 3 Min. mit Öl in Topf anbraten, salzen & pfeffern. Dann in eine Schüssel geben und warm stellen. Hitze reduzieren und Paprika, Karotten, Zwiebeln, Sellerie und Knoblauch im Topf 4Min. braten, Gewürze dazu geben und 1 Min. braten. Hitze erhöhen und die Tomatenstücke, passierten Tomaten, Hühnerbrühe und Lorbeerblatt dazugeben. Kurz aufkochen lassen und alles bei geringer Hitze 15 Min köcheln. Am Ende Hackfleisch dazugeben und weitere 5 Min. köcheln.Tipp: Vor dem Servieren das Lorbeerblatt entfernen. Fertig. Guten Appetit!",1,30,0,,,"2,3,4"
121,"Upfit ""Gefüllte Zucchini""",Zucchini,250,g,250,0,0,Putenhackfleisch,125,g,125,0,0,Champignon gegart,75,g,75,0,0,Tomate rot Konserve,"0,5",Dose,200,0,0,Zwiebel,"0,5",Stück,46,0,0,Knoblauchzehe,"0,5",Zehe,"1,5",0,0,Petersilie,1,TL,2,0,0,Jod-Salz,1,Prise,1,0,0,Gemüsebrühe,1,TL,3,0,0,geriebener Käse,50,g,50,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zucchini halbieren und aushöhlen.Hackfleisch mit Zwiebeln und Knoblauch vermischen, Gemüsebrühe, Salz, Pfeffer und Kräuter hinzugeben. In wenig Öl anbraten.Das Hackfleisch in die ausgehöhlten Zucchini füllen, in eine Auflaufform geben und mit Käse bestreuen. Im Backofen bei 180 °C ca. 25 Min. garen. Fertig. Lass es Dir schmecken.",1,15,0,,,"2,3,4"
122,"Upfit ""Gefüllte Kohlrabi""",Kohlrabi,1,Stück,66,0,0,Schwein Hackfleisch,125,g,125,0,0,Zwiebel,"0,5",Stück,46,0,0,Rapsöl,1,TL,10,0,0,Tomate rot,"1,5",Stück,144,0,0,Tomatenmark,2,EL,30,0,0,Sahne,1,EL,13,0,0,Frischkäse,1,EL,12,0,0,Gemüsebrühe,1,TL,3,0,0,Jod-Salz,1,Prise,1,0,0,Paprikapulver,1,Prise,"0,2",0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kohlrabi schälen und in Topf mit Brühe 15 Min kochen. Kohlrabi mit Löffel aushöhlen. In einer Pfanne die klein geschnittenen Zwiebeln im Öl anbraten, Hack dazu geben, würzen und mit der Hälfte des Tomatenmark verrühren. Zeitgleich Backofen auf 200°C vorheizen. Kohlrabi in Auflaufform geben, Tomaten stückeln und mit den Kohlrabiresten um die Kohlrabi verteilen. Die Hackmasse in die Kohlrabi füllen, aus dem Frischkäse eine Haube darauf setzen. Restliche Brühe in die Auflaufform geben. Jetzt restliches Tomatenmark mit Sahneersatz und etwas Wasser vermengen bis eine cremige Konsistenz erreicht wird. Nachwürzen und über die Tomaten-Kohlrabistückchen geben. Fertig.",1,20,0,,,"2,3,4"
123,Kohlrabispaghetti mit Veggie-Bolgnese,Kohlrabi,1,Stück,66,0,0,Sojagranulat,40,g,40,0,0,Zwiebel,"0,5",Stück,46,0,0,Möhre (Karotte),"0,5",Stück,40,0,0,Parmesan,15,g,15,0,0,Tomaten (Konserve),"0,5",Dose,200,0,0,Jod-Salz,1,Prise,1,0,0,,0,,0,0,0,Oregano,1,Prise,"0,2",0,0,Tomatenmark,"0,5",EL,"7,5",0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sojagranulat in kochender Brühe 10 Min. einweichen und gut ausdrücken. Jetzt scharf anbraten und ordentlich würzen & gewrüfelte Zwiebel dazu geben. Klein geraspelte Möhre dazu und das Tomatenmark einrühren. Kurz anschwitzen und dann mit den Tomaten ablöschen. Mit Oregano abschmecken und ein paar Minuten weiter köcheln. Den Kohlrabi schälen und mit einem Sparschäler in feine Streifen schneiden. Diese in kochender Brühe 7 Min. kochen. Kohlrabi abtropfen lassen und dann mit der Soße und dem Parmesan anrichten. Fertig!,1,30,20,,,"2,3"
124,Rinderfilet mit Blumenkohlpüree und Zucchini - Pilz - Pfanne,Rind Filet,1,Stück,250,0,0,Blumenkohl,"0,5",Stück,31,0,0,,,,,,,Zucchini,"0,5",Stück,"52,25",0,0,Champignon gesalzen,150,g,150,0,0,Frühlingszwiebel,2,Stück,90,0,0,Jod-Salz,1,Prise,1,0,0,Butter,"0,5",EL,5,0,0,Olivenöl,1,TL,3,0,0,Muskatnuss,1,Prise,"0,2",0,0,"Paprikapulver, edelsüß",1,Prise,"0,2",0,0,Chilipulver,1,Prise,"0,2",0,0,Balsamico,1,TL,5,0,0,Knoblauchzehe,"1,5",Zehe,"4,5",0,0,Pfeffer,1,g,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blumenkohl in größere Röschen teilen. In Salzwasser ca. 20 Minuten kochen. Jetzt Champignons halbieren, Zucchini in mundgerechte Stücke und die Frühlingszwiebeln in 2 cm lange Stücke schneiden (auch das essbare Grüne verwenden). Öl in Pfanne erhitzen und Fleisch in die Pfanne geben und anbraten, salzen, pfeffern und mit Paprikapulver würzen. Das geschnittene Gemüse und den Knoblauch in zweiter Pfanne scharf anbraten, salzen, pfeffern und mit Paprikapulver und Chili würzen. Mit einem sehr großzügigen Schuss Balsamico ablöschen. Blumenkohl abtropfen lassen, in eine Schüssel geben und pürieren. Die Butter zugeben, mit Salz, Pfeffer und ein wenig Muskat würzen.Fertig. Guten Appetit.",1,15,0,,,"2,3"
125,Upfit Steckrüben-Püree,Steckrübe,150,g,150,0,0,Butterschmalz,1,TL,4,0,0,Jod-Salz,1,Prise,1,0,0,Muskatnuss,1,Prise,"0,2",0,0,,0,,0,0,0,Wasser,1,TL,5,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Steckrüben würfeln und in etwas Butterschmalz angebraten, bis sie beginnen braun zu werden. Nun etwas Wasser hinzu geben und Steckrüben garen bis sie weich sind. Am Ende der Garzeit sollte sich so gut wie kein Wasser mehr im Topf befinden. Nun mit einer Prise Salz, Pfeffer und Muskat abschmecken. Danach die Steckrüben pürieren. Fertig ist das Steckrübenpüree. Guten Appetit.",1,20,0,,,"2,3"
126,Leckeres Hähnchencurry,Hähnchen (Brust),125,g,125,0,0,Kokosmilch,100,ml,100,0,0,Sojasauce,"0,5",EL,"7,5",0,0,Currypaste,"0,5",TL,3,0,0,Frühlingszwiebel,"1,25",Stück,68,0,0,Paprika rot,"0,5",Stück,"77,5",0,0,Bambussprossen,100,g,100,0,0,Knoblauchzehe,"0,25",Zehe,"0,75",0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fleisch in mundgerechte Stücke schneiden, Paprika und Frühlingszwiebeln ebenfalls klein schneiden & den Knoblauch hacken. Nun die Currypaste im Wok anbraten. Fleisch hineingeben und mitbraten. Wenn das Fleisch Farbe bekommen hat, das Gemüse und den Knoblauch hinzufügen und andünsten. Nun mit Kokosmilch ablöschen und etwas eindicken lassen, nach Bedarf Sojasauce hinzufügen. Danach mit den Gewürzen abschmecken. Fertig.",1,15,30,,,"2,3"
127,Hack-Brokkoli-Pfanne ,Rind Hackfleisch,200,g,200,0,0,Currypaste,1,TL,6,0,0,Jod-Salz,"0,5",TL,"2,5",0,0,Koriander,"0,5",TL,1,0,0,Broccoli,1,Stück,340,0,0,Ingwerknolle,20,g,20,0,0,getrocknete Tomate (in Öl),50,g,50,0,0,Mandelmus,1,EL,12,0,0,Zitrone Fruchtsaft,1,EL,15,0,0,Wasser,150,ml,150,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hackfleisch in einer Wok-Pfanne zusammen mit Salz, Koriander und roter Currypaste anbraten. Den Brokkoli waschen, in kleine Röschen schneiden und in die Pfanne geben. Ca. 10 Min. auf höchster Stufe abgedeckt garen und gelegentlich umrühren. Den Ingwer schälen und in feine Würfel schneiden. Die getrockneten Tomaten in Streifen schneiden. Ingwer, getrocknete Tomaten, grobes Mandelmus, Zitronensaft oder Apfelessig und Wasser in die Pfanne geben und gut verrühren. Noch einmal abschmecken und servieren. Fertig. Guten Appetit!",1,10,15,,,"2,3"
128,Eisbergsalat mit Hackfleisch,Eisbergsalat,"0,5",Stück,80,0,0,Zwiebel,"0,5",Stück,46,0,0,Gewürzgurken Sauerkonserve,"1,5",Stück,100,0,0,Schmelzkäse,1,Scheibe,30,0,0,Rind Hackfleisch,100,g,100,0,0,Olivenöl,"0,5",EL,5,0,0,Pfeffer,1,Prise,"0,2",0,0,Jod-Salz,1,Prise,1,0,0,Mayonnaise,"1,5",EL,18,0,0,Tomatenmark,"0,5",EL,"7,5",0,0,,,,,,,Essig,"0,5",EL,"7,5",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eisbergsalat zerpflücken und auf den Tellern anrichten. Die Zwiebel in Ringe schneiden und mit dem Hackfleisch in einer Pfanne anbraten. Das Hackfleisch so klein wie möglich zerdrücken und mit Salz & Pfeffer würzen. Die Gruken in Scheiben geschnitten und den Schmelzkäse zerpflückt auf dem Salat verteilen. Sobald das Hackfleisch gar ist auf dem Käse verteilen, damit dieser schmelzen kann. Aus den restlichen Zutaten eine Cocktailsoße herstellen. Diese noch mit Pfeffer und Salz würzen.",1,15,5,,,"2,3,4"
129,"Upfit ""Curry-Gemüsepfanne""",Zucchini,"0,25",Stück,"52,25",0,0,Zuckererbsen,125,Packung,125,0,0,Broccoli,"0,25",Stück,85,0,0,Lauchzwiebel,2,Stück,80,0,0,Möhre (Karotte),"0,25",Stück,"20,3",0,0,Paprikaschote,"0,25",Stück,"38,75",0,0,Bohnensprossen,50,Packung,50,0,0,Kokosmilch,40,ml,40,0,0,Sahne,5,g,5,0,0,"Magermilch (0,5% Fett)",40,ml,40,0,0,Wasser,1,TL,5,0,0,Paprikapulver,1,Prise,"0,2",0,0,Currypaste,5,g,5,0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brokkoli und Kaiserschoten für 4 Min. in heißem Wasser vorkochen. Zucchini, Paprika, Lauchzwiebeln und Karotten in der Pfanne anbraten. Mit Kokosmilch, normaler Milch, Sahne und etwas Wasser ablöschen. Mit roter Currypaste, Salz, Pfeffer, Paprika und Suppenbrühe würzen und die Sprossen dazugeben. Tipp: Sollte die Soße zu flüssig sein, etwas Stärke mit Wasser vermischen und dazugeben. So wird die Soße gebunden. Guten Appetit!",1,20,0,,,"2,3,4"
130,"Upfit ""Bunter Auflauf""",Zucchini,"0,5",Stück,"104,5",0,0,Tomate rot,"1,5",Stück,150,0,0,Porree,"0,33",Stück,20,0,0,Basilikum,"0,33",Bund,"6,6",0,0,Pfefferminze (roh),5,Blatt,3,0,0,Knoblauchzehe,"1,5",Zehe,4,0,0,Olivenöl,1,EL,10,0,0,Mozzarella,85,g,85,0,0,Jod-Salz,1,Prise,1,0,0,Parmesan,2,TL,8,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zucchini in Öl beidseitig anbraten, dann auf Küchenkrepp abtropfen lassen und beiseite stellen. Tomaten vom Stielansatz befreien, kurz in kochendes Wasser geben, enthäuten, in Scheiben schneiden. Lauch in Scheibchen schneiden. Basilikum und die Minze fein hacken. Knoblauchzehen fein hacken und mit den Kräutern vermengen. Mozzarella würfeln und mit der Kräutermischung und Öl vermischen. Eine feuerfeste Form leicht mit Öl einfetten, schichtweise das Gemüse und die Mozzarella-Kräuter-Mischung darin verteilen. Jede Schicht etwas salzen und gut pfeffern. Den geriebenen Parmesan darüber streuen und den Auflauf 25 Min. bei 180° backen.",1,30,0,,,"2,3"
131,"Upfit ""Rustikale Hackpfanne""",Weißkohl,"0,5",Stück,500,0,0,Olivenöl,"0,5",EL,5,0,0,Zwiebel,"0,5",Stück,46,0,0,Hackfleisch (gemischt),200,g,200,0,0,Gemüsebrühe,125,ml,125,0,0,Weißwein (11% vol.),100,ml,100,0,0,Joghurt,1,EL,15,0,0,Jod-Salz,1,Prise,1,0,0,Petersilie,1,Prise,"0,2",0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weißkohl in große Würfel schneiden und Zwiebel würfeln. In einer beschichteten Wokpfanne Öl erhitzen und Zwiebel darin andünsten. Weißkohl dazugeben und 10 Min. unter regelmäßigem Wenden anbraten. Danach das Hackfleisch in Bröseln unterheben und durchmischen. Wenn das Hackfleich durch ist, Salz und Pfeffer dazu geben, die Gemüsebrühe und den Wein angieße, vermengen und 2 Min. mit geschlossenem Deckel bei mittlerer Hitze köcheln lassen. Den Joghurt dazugeben und unter mehrmaligem Schwenken bei geschlossenem Deckel weiter kochen lassen. Nun mit Kräutern und Gewürzen abschmecken. Fertig.",1,30,0,,,"2,3"
132,"Salat ""Vor der Hütte""",Paprika rot,1,Stück,155,0,0,Olivenöl,1,TL,3,0,0,Schwein Schinken gekocht,100,g,100,0,0,Hüttenkäse,100,g,100,0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer,1,g,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Das Gemüse zerkleinern und in eine mittlere Schüssel füllen. Fleisch in Streifen schneiden und zum Gemüse geben. Nun den Hüttenkäse in die Schüssel füllen. Öl dazu geben, würzen, durchmischen und servieren. Guten Appetit!",1,10,0,,,"1,2,3,4"
